g6,n,lam1,mu,gap1,lam2,hc,gap2,pi,diam,k,delta_k,gap3
~?@bc??A??DG??KOg??oCAGHK?_?C?AOA?O_@GI@O?GJCAGG?G?__CC?g@???OQOCC?????_ag_?HO?@?AogAS?P@O???o??KcAA?C?E?o?@?G???Cq_?@CE_@H???J_C?G@??GXB@AGP???GbEOI?@?TCO?C????og?CG??CcE??AHB????W?@???G?G?G@??JCO_G??O??@????_??s_?OhA????C???oCOJgC?`Q???KAA_?_?P????_c?A@?@BCIH???CG????CC_?pA?OG?_?__???A_qCCa@a_????@???GG????`_A?C???ea@@EC?????[O?E?D????c??oOa??bC???A??S??@??_?@??LO???O???_C?I?oGGZ?G?@D??DQ`A?q?AOgQO???DHCGG??P???G??o_GDOO_AC@??EG??????O_@@OB@GI?E?VG?AO?i?CGG@??_s??QG?A??O?OO?___?p@?O_?C??QIc??[QC?CA???@K?CCQ???__GG?A@??G?@_?O_Wc??C??_?eA?C@??aT?`C@?C???HAI?A?G??C@?CG?WCO?GI?O???AC?`??@B??OC_G?wAc?o?a??AO_C?@??O_Q?`?O?O??Ea?CqI?Ca?A???QAG??_???HG?U????aCC?EDAAC????@???C???G?o@_??CO@A??O?@D??AOGc?GC?????P?_@??SC???A?G??S??C?`?A?G_?????G?o?S@OAAO??@Q??_?G?_????AsO?P?PPi?G?A??????G_???gOD?G?A?_K?HO?aG?_c?,99,13.763691625099256,49,-51.86419668848759,6.113833317347278,47.60904954894896,-41.49521623160168,1.7551020408163265,3,2,5.415094323267019,-7.1701963640833455
~?@c}Ol]}GAkstL[SseC]\_lnKplzXDOpwwUdRbnyCMApJHBsVThGEvQHukngtfw@e`k|MWH{[|Wq\JluKAj|rOvARKqMDuePr\O}Z~Qf}UPJvhjpLimnb~MryXK]`YKfOB`bpWE]QAikxXjAQ~PVe`KekfTVfyvCm~S}YfcFP_ojdj_EWH_k^tleXsF|kXPeWNExdXNw`mzpMWVLiqkLSGIsV`rmjiqrWs|\rKIyk\y~xhVj^EMJ]|OsGoidWi@KiZDjxBMjLq?joAQkm{{UKZlxOnWIT|wvKfZ[^ECFkeJ~yeQbWkls\Yo~jZGSa|itP]KEFl}B|~RBfVoNRlZOjTcvoWaJza}wFTUyS[rzis_I[lKAn[]GeU\F\FWNwzQSmxo^tVwDfkMrcKegHONMUPwri||^G?J||t^\yaBSmMLWLaOjpba}~nnNsZLVvtUachok@gxQJp}llZNDur^GMAhG~ie\LbhkOdvCW\XiwjEwMiHUxz[Ev`UlHXbUGQtgtVliZNmTUZRoA@sN|D\llClere]B`h|VUsXab}|izKs{L_BLjNtlUD@pXngwViJs^bK~mtWozi\ssXfZc@\VVIeeogZ{BEF[Kyjlin|^NOZJFuWV[AY]lrT_xsTusfLH~Fuj|VpCb]lOw~@ecYZCzuYaR}Mn{ijdCkYNHVzp?vKkToaJdQXdEHmxNAJleoNh[ttg~ISQa~QMj{A@m|FoeLcP]tGxG]CFvrqraNxIZPwFP{}qBOeS|TRYpSwShi\w{ABLHOlxFJn^V[aZAafusP~|^~SktK?U|@AyjPF`aOoeYVTs[\BKoDiCMl[r,100,51.7856198770897,50,-90.8357455060235,9.821914623094496,49.80461201210451,-39.98269738901001,1.393939393939394,2,1,146.736050077054,-148.1299894709934
~?@d??GC?HO?O`??EA]??_C@s?PgACE?C_pOA@iA?d@ACH?WD_?EAG????oAT?u??H?G?_IJC??aA@OPC?O?P?@_AGOj?`??_gEA@?G?GJOl?woE???_[cAD_syI?c_?G??`?CPG?CBYCW`KC?GOOG@og_HA_D?G?G?`?_Q??`[?GG?HA@OAA??G?aa_?SMCX?QHQ@H_?WP?CGWAAOGPIkK?S??J?AP`?D_Oq@IAABKO????C???I??Co_G?_Ow@@?K_TGoAC?a@?C@G_IGo@He@lOGAO_?DA?@?O??GGCg@GCGBAGA??SOP??K?COP@nK?Gc@?IpQPC_O?K@???C?@?G?EC?C?W?G`GO_aGpG@QOCO?K@W??cN@`ACAOOGO?OY@?C@CA?OOc?G@G??dC@_C???SCOME_O?K?CGG`???EWS?oP?O?AgOG???AQ?Abap@WO@?AW_KXG??DGC?Y`O?A?@I@??cK???O_KQO@A?`CoC?O?GWW_?C??EQ?_o?G?DSOMCFoGCogc?@C__O@bCAf?@?KWC@KO?OOZU@??_TGAAhW?Oac@?GQcD????AgHGACEi?S__AOCMBiaWC}SO???M?dAIC?_GO`?@??CCGK_@__?OA_????BACc`O?_GC`GhD?_K_????WODDAHs?A@UCH@AOO@?m?a__O?ccIqIO?AhT@G_@GPa?_EXaO[_cOwD?GAC?@?UOXcCCSE@?OAW?_[?C??A_C_WHcC_Ia?g_E?COO@`?@xda??EAAC?E_CDgD_?@?OOpSda@?c?@??I_AdJA??@C?@B???A?FOC?oAICMue@?_G?DOHADB@GP???C?_ka?,101,20.492164603402454,50,-59.49216460340246,7.154773261055824,49.3664183288326,-42.21164506777678,1.69,3,2,5.852240702717301,-7.542240702717301
~?@e`MG??S@rCoGw@ELZG??W?pH@VCQDbB?@W?_PJR_eA@Ic[bk@A`GGbQKSACD@AcGKeKW@_?OKB?oBOB?B?G??ADGU???OogCPEOh???@??qOC@?a@aSGGI?LygqoCPKQ?Ap?CDap_oDaO@H?@AcGJc@??cMGOLoCOH?[zAMBW?`QBg??`?O?G???A_AG_?Q?at?@eC@ECq@??PQOwGGGHCi_CO@G@_A???DgL?G_?Jsam?CyPbOOKOERK?GCEQO??EC`OUGca?GCgE?AIHB?ew_IKoKb`geQ@c_?WC?rO?GCO?_WucDPERA?WNQO^C?K?oHA?_?KgG`Sc?H@CGdW[B@T?`KG?_OHjKC?ARQ?{O_K_YsAgAZAcGACgqmR?SgCBqA??_?SDR?`asiPAPhWuOWip??@Yo?aL?_O?wW?a?@oS`Y[KG_^aCBaGcDiGQUoDC@g?KIA@C`CDGfUY?S?AKAAEogC?NG??A@G?@GT^Qk??EC?BgQaC@Og@C_@DF@ASA@A_@e?D@GoDQw???mQWDPGOv_?iS?Q_ipOT??PdOhiGcDClA@?]GCim@@?A?O@KUAGE_E?`QZSS?A_cegeCOP?GBXA?A?OAb?FH@?@_@]_?COP?QK?TT?GUAWdb`OaE?@lgM?bJGC?pA?H@@?AGAaiAWmX???_AQX?@Q@_I?USGIw??Y@H??Jp@@OGupc@A_L??G??WP?A??OoOI?`AV?BC?BHA_GLCZ_XEAE??I?P_OSOFc??@C?Z_G_KHm@a?B_?AO[S?gCTOSPO@???V@BiYCe_GMLI?GWUgS@`aH`oq?U[GAaO@P@sRO??CO?gPg_O?Fq??Q?C?CaMK@?SEqd?A?OG,102,26.440509632466863,51,-66.39063401134598,8.040610191281834,50.177890242710504,-42.13728005142867,1.6237623762376239,3,2,6.5159652008740805,-8.139727577111705
~?@f?ROaKHAA_`sGRq?LFgIW?aEEOEChqo@Og?w]A_GKAg?Q?xUGG_a?????DE@OOOOcPBc?jd_?oWhOCrmRRUipa_MIPi?@XqDgXH_G_@PA_HOGjAOR|ICNc?^GG?uQB?AqOYO?_@GFXEAhICK?a]?ogbI_ibKij?IaCq@OCvHaIOGh@QA?`C?S_VOFcEXIHOiGI?@GCIQTsAeGpCOYqOROkk_?Ga@GeSohg?oUdaWGASQZoGGI@B~@?CK@UlC?gQb?}GssCA?OA]GERWGe?_[BWa?_HADOSh?QH?`T}Etq@OAAAWqodtwMCRAooo@WGoH?OG}yGOcL?EBCA?EG`kdgWg?hLAF?_OAgB_kSooOSG]@?SAtOlABE?ASAIHJpE?GK`WCKapT`cO?`@bH`ICgRO[_@?UK?Io`@?wMS@gqpdjoIHAG@aMWbPH@eGGG?`G@Uq{wR_rWScgEVccC?qS`YWgCAAFO??oLGoagK[SICHpG???SOyPxDWdG?|eOaSGwX_GG@GkIi?MiGgBE@D\gSaMP_?QMgT?GC?_CGScjOXCBGmGa@lPC@AE_Cb@GE_eGHIZ?K??aGKAC@HB?ctPahZ@sGHTAO?YH?KKWO_EimCgD?_@LWY?HAq`HUs?`d_CV?bKC@`AL_C_YS?WOAEKvQGagpOCHQ?grBIq@_KGCHOP]G?PN@I`@fG_wGagbcs?CKPAdh?@OHK`C_G?aO@As[C??h_`aAPAoSgAGOca@`GD\?L`{dB}ICFBIS??GDCSf?vPoPUIEAaEQC@I@A`?UwPAA?g?MOWxvtX`O[G[A?A?@NY@c_OCSA_HGOQCIsgC@u_HPWr?a?iGabAHgSb?_@SgkAawWOGC?bUPB?S??GF@@_,103,31.16446907417317,51,-71.0649641358111,8.57494589370504,50.98732102987685,-42.41237513617181,1.607843137254902,2,1,173.49754971410917,-175.10539285136406
~?@g???A???_G?CG??????cOC?C???G?_??_???@A????????O??H??O@?????@?????????CP??S?O?G??CP?@?A?AH?AAG??????_??EG?GCg?G_?O?D????AA????????OO_???A??G???P?BOA?_????d?C????A???_?IGO??g_O?GG?@???AGGOO_??OC@????OP??gCG`??`G_?????gGo?P_?@_Q??_??OQ?@?A?AAG????????CC??@???@?`??CG??GA@O??????C???A???A_?LW??o???A?D??C???AG???_?????AA??????CO??AD?oG?@?????OO????@OG??A????o@GDG?G@?AC?L??@??_C??A?_O?_C??G??G@??????_@?G`??A??_P?A?_???_?_?@@?C?a??_???G?PiA?@?????????OO??@?AG??@T?????@?O?C??AOCO?????AJ??A???????A?a???o???_????@?_?CA@???HO??A?@G??GG?P_O?@o?a?GA?a???`_?????GC????C????G???YE?I????C_????????@?W?@?Q????CO?_??@GAO??_????????E_c????cPWG??AOO?G??@???GDC?????PCC????aO?C?P??O??D??@A??G????H?G?[?a?O??OGO???@?_@@cA?_??G?D?A???OA?_?@@?GH???C??A?_GWG???A??A???@@A@@?I????C??_??C?????A???G?A??B????OAA????A????G???????_????B???g???@@?@K?C??C@A?K????Q?`?@G????A???@G??L?@BC??AA?G?A?@??p?_?????a???C???O?O????,104,9.736982078044964,52,-50.58809051295274,5.511091696448823,48.800390856477925,-43.2892991600291,2.0388349514563107,4,2,5.926998776451039,-7.9658337279073494
~?@hORA????G???AG?????S????c?CH_?@GwA?@C??@G??_?A??G?????????oG_??A?_?C?_?G?IWg_A_AADCB?_C?H__??K?Gc?C?O?????a?G?`?WG??o?LC???O??@_?a??@?B_??_?KB?GGO?GCaOH???CCC@??????AO_?A_??O?GC???C?_@?C????`??G??__?????Q???a??G?O???_????A??_???O??@??B??_OE_@????O???????Ga??C?@o?AG??@GG??`?c??_?C??_C?GK?_???_O_?G???GG???O?c_AC__?M?C?@`???@???_?PG?@???_AGC?AG?A????S??Ag@@?_???O????Q@GC?Kb????W????CQ????O?CA?????AGC?DA?_???G?__O?C??@?OA???@@?CG???????@_?@?G?C??A??C?@?H???OG?O_d?????????A@GW?o?Gc??????OW????@????O?_O_@@??????@W?A???`?@G?R??????_?_?@o?G@???????A?S@AAA?Gc?O?A?C??@o@@??O???????????__??C?G_O?G?C@O?PO?@g@g?C?o_?@@C@C?????O?CCC???H???G?C?????C??????FCO??C@????G?OG?_@gO?O?Gb??AO?GAC????_?@?@???@_????aG????D?cC?@A????GG?O??A?p?`?a?W??C????E@?P?@O?O?_?@?`?B_??A??COc?A?@?_O`OGO?@AWA_O_?O_???EC_GO__??_???AKh?????_S?O???DG?OoO@?G?c??D????@W???b?A?_@?c@__W?_?a?AA?A?GCA?GO?b???AOa??C???S?O???_???O?__?@Ga?A??O?@?_??,105,11.281974247808353,52,-52.08393522062278,5.586361996720568,49.32296678823156,-43.73660479151099,1.9903846153846154,4,2,6.2182703011359886,-8.208654916520604
~?@iOxM?UGkOOKsn\cg?_[C_SEA[XX@N}_BrMfmk@SirP][WhCWpos[WORBVPOFacCg?PWZGGbWKqda|BjOULTZX`LFHv@?RQwLGYDQkX?cjD[xOHBKf?@fClKBxsFiypYWQAFGa]PpahUwXHEkaFYBKBELpjGKn?gvBekb?o_FJtsHODKeX?_Mi?TZ\?uG_D@OqkcGc`ewyaOA?SLIc@cwDHa?[VN`IZ?F@}OPSUMCo_doatAbE?MGsyyBFZSeg??_a?[W\gHMOC@VkEMDDi?pDElh@Eddj`Bjd?RNKyEvbiskk[PGtsUy_SKTJx@xhCOFyy_bHC@Bspha??RLCiGaWCQ[FnmACEYFDSLLPE\AoAFNrd_glwvTC`FoOf_ao[AA[iWaaYzCWat`_BH{a\i@YmHWOZP?Mg_qIUpbbVN_h`CE_IyaeEGFOuB_WDF?~KADhHECNtE|cB[ScQ]IgIzJAU@POThjI_}h_\Aq`Do}CoR?GmcENOar_\@w_LLRqmiNwOiSOQpO_Hvy??[AYVH_|cWspamn\zMNeGph@pOAoGGGJFh?W__CZ@cF[DcjJdY[XUi?gNIQDkeOGp?GJGdvC?E_vgyAOB`YmFI?[p`_ePcAgML@eSIIFW?{@I`PP`_OIl`OIea`KRHtAx?GHlP?CQEJks?{RSW?AVW?|GG]fa@c_jL{OxPhMsGgCBtadODOIA_PwDgo`w@@s_UBOaaKIBgXWZw]WAcEKC`SC?EOcQr_@_Kk?@j_xmkn_gHbdxQVbCghTP@P_IrM_\A?jQHPRi{EAMGADbodGQO[}J@nCq{`NRoALOXWLtA[[SFm`JgGs{sRDedGABSFYsZBkRAgCwuS~?@aB^OVsKd@Os?OdNbMOCgKC?_TA??MD?_EYXZPjG[@qASQCPIeR@B`]_Ce?~EfGAWBpFBeg,106,41.154780563131055,53,-82.90782979717146,9.367528507956806,52.6142531138113,-43.246724605854496,1.4857142857142858,2,1,169.53005494803668,-171.01576923375097
~?@j?C\istgAQ@IYE_?jYOD@qEB]biFBg?Z@oOAEBwCjNiRbdJADDSv_W[@sJAGuBO{O?vInw\IPaTG?y_OyKW@`?fCkCACgyabTDaEroIXtyjkJegEDgB?dmmHFQIAHbS_hGPHWAJz[R`KweSSBORZ`_^W]HDCMawTjSLcTDEQsWUQ?bAACWOTa?QgmBix_A?AKm_^`[gLIGfaT_GG@KMt_A?r?bBdABAIPEg`\dB`oDT`AiJuYq}QoDka]O_H\tZtIWiQXEdwBRUBQGOGQKL_OC@goO?teWOB{Tvm{OxjpR|_AK?oWhK?A[?HO@aE?b?EgLC[ECldFTeb_AP?EAgLGeQkH[WFMKgS{_lZsaL@YA@?[blc_Pi_Oa_zSNmL@@?_eOs_GOwgmlppeDS?_D`CRAVHdcPVPakqL{C[OqI{PJDsKA`w?OxiA`dFRqIt_@B[A`@ti[G}W`FCwBNQJKoAY?FOyLsYQj]EA@kHRoFY@?g`HHgohogT}YRKygBBr^|zmlAWwhPORxh^y\|Go?bs[HJ?TAiC`BPZsCyR?HgwAxshOd?zhFLCUGhLOt?CtrGDm{BabGQHvwnOh\FtOA_GTHeUqEJhpO@OWgLZECKA{OPOAT_?pAOLeBVHbaUAeDdAlA``zWtamQ?XsHS\?_EzDSICcqvux\tQIOPvCKe@BuO?aMogYGEGFfI[`eA}CA]fp]CJIEORC?x@WYt?`_L??~v@?OomUgI`dDxQ`DAg]OHiI?TOA_bibeaqzMDcKwMA@G?A\gc@Wdp@oPlEP`GAH`GoaLOkjcsgVVw\wQo@UaMW@fwX_I_pOUODOe`GM@IdRAP{?a?]WhCCIcyGKSdtPR@f[_sEr`EwakY@GHY`S?@IsMi`p@EpUVLo[{DAIBLRunLAO?CE}CaD?`XwCgHbWATpao`SPJkFpgDXpfIESq_PcuNm`?_,107,41.31106878330307,53,-83.01543864231607,9.310421321232663,53.0945833058556,-43.78416198462294,1.4528301886792452,2,1,171.43251761238798,-172.88534780106724
~?@kSBpCcGvhNE|z]^nGpWpTk_teXrwta@|vvJrv]TwLn~\jtEyraHOLKHg[]alVJbgvBKTS@JyFT`@]SQs[cDaz`}nYK{BNuXywkH_RCFdeEdUwPeUrFPG?gonPH@OgvR|s@Ac]QUvHppLp``w[mVJx]OIX\gx~I?Qj]RACRb~vJp\Ry|\x\jI`KRtosl~kAGcQKX~El\S@BGMj}TuhGaK@d|V\rfnagbDEccJYlQ_]L\hNz[[jOqgO\oZeECMOw[?jW@^GSQZwsAMDEnOS`SrqtiL}gVCt]IcZyXYuK\^jjqgBjyUK_jfyXRQRegABmVNLsMF|Tx|}Cqx~tP{}u`cEGRoWKJ\OpTeWIPMC{jHUdwv`h?OwrGDzwB_q\L__ooiHJIOToC@iHS^wQxVkEDVFRRNKwWicAfBAFv_oatJ|nI^CeZyszxST}H\Jc~uqFsSIkMxKPAjT_EOES}lSZtAHCOdgc~PNtZ|quxZix@h`CwzOmI\UVic\ej[ut^yY_Rxui}wtybf{awbVLp?A`bB]lnqR^rwSZjdPplBSBaUac~isvkbdoXem`|bCcsiER\_gaSv[[OymWcyzmRcuFDK@`EPKUqWZqqERfpIk]gnhFTyO{RWFgqY_@{cQbCm{Bw`whKTU}cLrdYgjpsaaWOUHJlK@|`LSMCPprWBFOfixMPcjEZV}vXC@H|?E^r]prwfS[aH_[bAGA`zUs\Rvvch@XgEVeRJp_CpO{QWulWGwt_SLOMYBq]udcZ}cSZ_kHp_PsjxezRUQnCjt`@gy}pSewJoAin@WMjT_Js`YACEVhJM{{{KNQTgkMQFEhi?id[Q{HqyCGOHMoPAaxjTGTBrFnGtlRb]O[qnLOAptnTB[H@nAMzyOz]FY]wW{HzH]IA`{J?ughsfxmcOPoBy|jT?Cx\kKwhphqJG@dCYkqeRTAucTt]xW^raH`P\apJMqo}C`h@v,108,51.8434807603588,54,-94.4994003275702,9.719406636543637,53.70248669836363,-43.98308006181999,1.3738317757009346,2,1,162.89959157019342,-164.27342334589434
~?@l|?GOO?`TRoCW?AFO@C???@A@CO_?HO_Q?jo@?ACpg?C@@`?@S?_GbOaQC?@??g?o@??_OG]W`E?pGT?CH?g@?GG?AI???T?A@G_o?b?O?HcHa?O???___C?AH?sKGAB?s?AOsA@A?A?OoOAC?_COU??@A?cCBH???G?NO`?CO??EWg?a?OwB???Gn????J?OSC???gCwKGc?I?q@BWAO?KpG?S?EPO[guGGN?Ao_LcAA?__@AC?K?B@AOC?O?C_O?@AF??@??CACGCO`AQ?_o__g@F__qC???BM@_?J?O?AP@O[GLHG@?PO_NCLM?G?HK??q_Cl_ORT@C??HK??A?CJADQIGIHc[P?AGaWaC?gACP_AGa@eEHC_A@c`@?OC_CCkGCGGC?E?@P@H???GPW_?Y?AYCaA?@?c?xC_??p_GO?C@??[?h@_?O?GLTO??coG@o?H?OAKcSUCC?G@?EW@?Ad_?go??COo??c_???????XGOF?G?A??GG??@@A?@G`IOS?O??@QO?H@H?c??OGCD?UAAaG?K@?_C@?CADAWGKS?KS_G?W_S?GAE@AO@QKQ?yAC?P_OCO@?PAGGQCP?hAO@???_?O?OCRb_CAq_ai???OS@?_C@sDCCA?AGCHo_?@C@?_G?A?Kw?A@@`QP_GGcyacAc?W?@O?DCKH@GG??SI?kHA?@@??GGDCI??_@g_cCguKnGgGWg_??cA?G_KCH_A??pS_??G_I?A?O??KCWGhC`o_?WbRAlIoeW??cQJS?GGXS_GGC_@?]KCGG?OpGb?aAP_Q|?GaCGY_??Q[H_D?BO?DGPIR?GO?_AG`[??G_GH_CA_EA??aGX?G???ep?@HO@`?AL@P?WAA?B????oE??C?Cd@TCSC_?L_g?RO@??C?W?KmQ?Cc?qg?_G???aC@@?dI?@?aAkCH`aGCO??AWK?C?C?[_[IOc?C???eOQO[Q`O?_D?SG??Q?Q,109,22.210080736613214,54,-64.81777589119994,7.997459476301469,53.47503052006619,-45.477571043764726,1.712962962962963,3,2,6.014117710057759,-7.727080673020722
~?@mk\iBoxSJe_Dr??Q_B?q?_MB@KABB@a@EHgcKOQB_@K?G?C{B@IQePG_GC@QEO?Dh???Ka`PGHACGG@aD?{?O?`i_D?A@CO??KoB?i?fAB_?@_g?QO_C_ACaO`T?_W_GWgDA]AsBYOg?K?UDOhs?sO?O?_G@_I`_KL?_?OKCIc_AL`RAoh?PGK?G??a@_??@SCAs?FDC?b@D?JT@??_GoGGa@RCIsA@bCa?GB@?GX?TEQA??QOGPaKAWcOe?D@GZ@dIOOGJZFAj?VOd?OPC`C?Q?M?H@mP?D?a??@@J?M@m?P@CGeAA?Lo@WCOAGg?_CCMgphCFC?G?_AALAd?P?__?O?c?@VG`COg_jC?HC@?CCswOE_Q@?@C?@GOGIs?_COa????@W?s?CSc?aIAKs@?R?GiC_C_O@A`?gPO@?P?W?Cp@bP@OA@CI?dgGQPIA_@o_A??Eo?CCO`GEE??@?Q?_?ch_ACKH[CPB?C?_PGCA?H?AC@_????_L?o_AAA?CC[GbK_sbCR?P@OG?CBWQa@D?[?PQkPCGQIH??_HD_aCH@?FpQ@GggGOAOCDsG?oSSgG?_?G?cEp??a@gIaOEoQw@RP@?eXHSwp?_H_??S?Ag?_Bo?@???OC_fZp??aQoa@d?O?L?@C@?a_???dG@G`GGGC?A_?eD_AVc_??O`?_Gm@cJ?AA?@@OG@eOC`K?CGWc@H?_[QO?OC??RBBOPD?OkW@C???`OHmO?C???CCUaC_E?g@GUBh@?GIQA?O??Ga?AAIX_?s?[W?u@?_Wda?_w?YOAAA?S?AGEM^YRE_AAOc?g??SGICPr?s?`GG?@?CgCN?cG@?KICPGa?O?G??C??s@??KdJ??IGS?@saO??ACISK_?@CBSBaCpCA?iOD?AOA???_@`APA@?_@?O@GOW?b@ccOAKu`o??@o?A?oO??s?C@?OOC?_C@AO_ASLcT[O@????I@?GBGaOYQ@??OoCOAg?W?@SQA?SA?E?,110,25.23718373813049,55,-68.79687722921993,8.067897378426288,54.082563959436825,-46.01466658101054,1.651376146788991,3,2,6.2177074348911505,-7.869083581680141
~?@nTNXynYFW{\|my@}gfiGhyRu|V^]vHP^FN@~Wdzi^IYom@DcmPlxyankiaXjsYarx@zH}EfngNah]MYlPz~Umxzpn~[vN~UzfYqZvZ~_JW~V]@s~^`Azt~h}^aL`ft~~S}fvml`Rlw]{{^Ifrvuvy|qks}aGSBIqyii^d]RmIFNk}~f}xdkFOm~zUKv{cfQZZqTATY~ZInZViN^HBeo|RNtjSTzZD~UJAy]na[akGulE}guHugZhl@D\WyeG|VNzliBgHZI|ueK}njxNcX^~XqPf{bNPknV~etwNIUX]SU]hzf}jVem\YvxEgXlxFlclzGVzykwAraIpAkBR]B[i`wELcJTWzl{RL^fhJ[yvy\A]vMWsnvc[lZOkbSkRg`qE[s}M[spyNnrnJ~\]zgqo|Tm{kRbJTJNjUdmoyx`wxl~~Lv[mJU[UcPalAMNJr]k\zVWrthrV\bunips}vvYRUTr_VUn?`VpEXfzysZttw[^UgqQii}^[^Rzq}EFmdR^CoYnzcxLQsqhrpx~~c\]H^vVzYX{RCebZw^JnEVjG|UoPKdb^cJVdbka~M~~y\|f|oupq\N|iMLk}UhW\}fWDmywIL~Y|HbY_Lq]Vm\p]zYo|XwNfsl^]v[z{@\rj}OVUNH\SV^QnmL~NpyzZkEoub]yQ]gT}~SeTgEhrKchrnWW]P_z|uQzxgxKvPfKJ|{`~N}ZMvr`LD^|mpjBSV~wf~]_iQ@Hv|Dj^NunQ|niQvnYp[WlGY]sJn~|ABFHJXse{XxEfBGOL^NKzTsnluL~pryIYUhSf}]NuPe[`q}kuE]VbEW]LuhD}TmI\~G^Qc^}L~mnx~ePoZZFThWis@DT|gwrbriBus~wtfesJH}n^wDzEpVXIjl_z^Vl[wuF~D|YVpvsez]Gk{II~@MhvLG}n`h}eRbk^}YmbRmt^px~vFFjrqVb^H}jRrwZ^eLLlYc}mIE[y[vtvlLIc|vWk~obHejtNl][U@PZzTr^evx?qrz|N]_envQ\~gXP]~lg,111,63.930861219915656,55,-107.44277273821415,9.289043845874517,55.320001258217395,-46.03095741234288,1.3181818181818181,2,1,156.6518380985112,-157.97001991669302
~?@o}dzZ~ZqwRIXdulZCZ{_Y~OvZv|z\ck`_P\zH[f]UnaDrwm|R~G^l[zB\EZ}Jv~W\NzufH?K^lyNsiD|j}xuuMMeF^unx_jz{BkGOFnJ~x~rW_~krOnD}M]IdEG{`xMjtDUT|v}[{nXU\EEJk[xR[viQ`EAuaVH^`yRpU|Evza~r~^}~Fl^aqxhVr|yQZPwZUq}M|XBaJwt\@Nd@tnzMzixfqUI^^BYd]ppq\j]IW~W\lv]U{KmZT^sTX_zt^fJueNZKm~cBn~UdI|z[Ixn}pXoyVePET^^[biswNc}^HfPFy}rRVzutGu]~lc]eBEpQqyrReR[~enX\r]^jEnSTNRlwBSyxvxxj}del~GjnZJNguz\nmt^\^iQ|RRyqZX|^TBj^q`rb~LdhJO^EHxBgb^lN\\c~TvlhBu\]tj~Jn}f~sYVIhhzF[EaBzd|vU}{b]VXnnLwopX^kwNqUn||lnv~VM{cpyHvptstIbL~ajdRroh|{|cU}gtlrlKeFUxNJHz{xLgjVScWEpCNjv~vV{mwkv~biYqv^ujw_~n}VXhtuYxRSNkyZOHr^AXnp{afIMWnOTQfzG@[Lx^m[|fKax^cK[ZKm}oRRsjEjmk}YHoKN~|v~ZpVxdz\SpnmPyMtevX{}qnxqEMZRanB~UaM|ZfrD\xj~l{zu@e~rU~|dntH|RsqfrxfyThVietpjr|}snNHvZwcjOb~jyzFqT\nfNzzVRTvjvo`Sa]SdhRn}^~{DvuLslaG^}|DHyY}DvedafdCN{J^lTt^JmhrcR~|ns~TNi^G~UnRzs|hlmP{|XnO[oRqWN_ncyfi{gzJRc~}JQyQ`Jxqbp|nACb\tJjjblEDVbHs}xzkaZUIf~oNzOpAf}k^n^mj`ZgWyIVfJcOwxrB]ftu^~G]RVN~|~nz`wu~{?wz]fs~YF[T{ghRKdI^~qtvkazfzNIBf]iI}~ziDp^~~Txtxw}S]BVmVRX`_~nruH|vrI{MNuBN^~zhnj[}ZcgUBZWmvs^p\xW^u^^^p[zq{CFmfeykmtv,112,66.29821894566497,56,-110.76256519281223,9.820726251101659,55.831909781779196,-46.011183530677535,1.3063063063063063,2,1,156.23114632126806,-157.53745262757437
